feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
0.0,1.4760516,1.5986562,0.0,0.0,2.380281,0.38420856,0.0,0.0,0.0,1.5677421,0.0,0.0,0.0,2.5105646,0.0,0.0,0.0,0.0,0.0,1.8448203,0.0,0.0,0.0,0.0,0.0,1.8797354,0.0,0.0,0.0,0.0,0.0,0.13271941,1.8931952,0.0,0.0,0.0,0.0,1.851497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9544675,0.0,2.2391078,0.0,0.0,0.0,2.260234,2.874099,0.0,0.0,1.9618708,1.9459784,0.0,0.0,2.170271,0.0,2.1186218,0.0,0.0,0.0,0.0,2.0943236,3.6005094,0.0,0.0,0.0,0.0,0.0,3.977285,2.230844,0.0,0.0,2.676066,2.117776,1.4190813,1.9718758,0.0,1.7879734,0.0,1.8911237,0.0,2.3842988,0.0,0.37177768,0.0,0.0,0.0,0.0,1.7055436,0.0,0.0,1.2594777,0.0,0.0,1.288644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.164057,0.0,1.9013451,0.0,0.0,0.0,0.0,2.4443378,0.0,0.0,0.0,0.0,0.0,0.0,1.9939477,0.0,2.6872985,0.0
0.0,1.1098243,2.1682808,0.0,0.0,0.51015186,1.7930323,0.0,0.0,0.0,1.967035,0.0,0.0,0.0,2.6356685,0.0,0.0,0.0,0.0,0.0,1.4536283,0.0,0.0,0.0,0.0,0.0,1.4615289,0.0,0.0,0.0,0.0,0.0,0.0,2.3500943,0.0,0.0,0.17392126,0.0,1.4297265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6688786,0.0,1.8769269,0.0,0.0,0.0,2.5584342,2.5964649,0.0,0.0,1.9568565,1.7265354,0.0,0.0,1.8222928,0.0,2.3774407,0.0,0.0,0.0,0.0,2.272727,0.0,0.0,0.0,0.0,0.0,0.0,1.5763675,1.1762419,0.0,0.0,0.0,0.9088196,2.36202,1.5612464,0.0,1.6926612,0.0,1.929261,0.0,2.2617288,0.0,0.0,0.0,0.0,0.0,0.0,1.5513679,0.0,0.0,1.1638607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657266,2.6886132,0.94927645,0.0,0.0,1.024778,0.0,1.4312502,0.0,0.0,0.0,0.0,0.0,0.0,1.6063639,0.0,1.9920118,0.0
0.0,1.2598693,2.2242703,0.0,0.0,3.7878673,3.9630737,0.0,0.0,0.0,2.8783193,0.0,0.0,0.0,3.4579315,0.0,0.0,0.0,0.0,0.0,4.542778,0.0,0.0,0.0,0.0,0.0,1.5201626,0.0,0.0,0.0,0.0,0.0,1.8820155,2.9886892,0.0,0.0,0.1862864,0.0,4.040512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.901417,0.0,2.1415844,0.0,0.0,0.0,3.1066008,3.332707,0.0,0.0,3.0259047,1.8915828,0.0,0.0,2.0399928,0.0,2.9595134,0.0,0.0,0.0,0.0,2.9865792,0.0,0.0,0.0,0.0,0.0,0.0,0.9839156,1.5402431,0.0,0.0,0.0,1.5011976,2.3404038,0.005934885,0.0,3.2430832,0.0,2.9184458,0.0,2.1761816,0.0,0.0,0.0,0.0,0.0,0.0,1.5094454,0.0,0.0,3.1178985,0.0,0.0,6.0744133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0701516,0.79356563,3.6727874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27930337,0.0,2.015512,0.0
0.0,1.9447378,0.47061485,0.0,0.0,0.25824922,0.20689562,0.0,0.0,0.0,0.336797,0.0,0.0,0.0,0.51613414,0.0,2.2776031,0.0,0.0,0.0,1.3141067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69941115,0.4930733,0.0,0.0,1.5248082,0.0,0.41772094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2092276,0.0,2.268793,0.0,0.0,0.0,0.50576925,0.48402268,0.0,0.0,0.42908138,2.2705264,0.0,0.0,2.220293,0.0,0.6062946,0.0,0.0,0.0,0.0,0.45705572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26248333,0.0,0.0,0.0,0.0,0.51924103,0.0,0.0,0.35722798,0.0,0.45061314,0.0,2.4103694,0.0,0.0,0.0,0.0,0.0,0.0,2.0028248,0.0,0.0,0.63685983,0.0,0.0,0.0,0.0,0.0,2.4300482,0.0,0.0,0.0,0.0,0.0,0.0,2.2626672,4.7531786,0.5545634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44326162,0.0
0.0,3.2814295,0.19257315,0.0,0.0,1.5454024,1.1989151,0.0,0.0,0.0,0.7532256,0.0,0.0,0.0,1.8619494,0.0,9.13277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1334553,0.0,0.0,0.0,0.0,0.0,0.0,1.9490596,0.0,0.0,2.8315878,0.0,1.155923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8643053,0.0,4.089441,0.0,0.0,0.0,2.2121422,2.000769,0.0,0.0,2.1466317,4.0632515,0.0,0.0,4.4562354,0.0,1.899379,0.0,0.0,0.0,0.0,2.1409442,0.0,0.0,0.0,0.0,0.0,0.0,0.8137177,1.0702106,0.0,0.0,0.0,1.4473025,0.9736892,0.7460832,0.0,2.0631652,0.0,2.3659196,0.0,3.97495,0.0,6.3447313,0.0,0.0,0.0,0.0,3.058431,0.0,0.0,0.0,0.0,0.0,1.2486745,0.0,0.0,6.626004,0.0,0.0,0.0,0.0,0.0,0.0,4.0114236,3.9876416,0.5085238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1386416,4.787533,0.0,0.0,8.308021,8.763959,0.0,0.0,0.0,8.74855,0.0,0.0,0.0,6.4690943,0.0,0.0,0.0,0.0,0.0,9.423763,0.0,0.0,0.0,0.0,0.0,4.246715,0.0,0.0,0.0,0.0,0.0,6.8616557,5.737997,0.0,0.0,0.0,0.0,7.300211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.828307,0.0,3.456547,0.0,0.0,0.0,6.4708967,6.9386096,0.0,0.0,5.972175,2.6824632,0.0,0.0,3.1752543,0.0,4.8238187,0.0,0.0,0.0,0.0,5.8089647,2.359691,0.0,0.0,0.0,0.0,0.0,5.4003606,3.8617203,0.0,0.0,0.0,4.4064755,3.8540351,4.273443,0.0,6.597024,0.0,6.0911074,0.0,3.37402,0.0,0.0,0.0,0.0,0.0,0.0,2.3040297,0.0,0.0,5.7006164,0.0,0.0,10.278749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3351939,0.0,5.1483374,0.0,0.0,0.0,0.0,6.511859,0.0,0.0,0.0,0.0,0.0,0.0,4.283392,0.0,5.327424,0.0
0.0,1.1775521,1.784098,0.0,0.0,1.7542064,2.582268,0.0,0.0,0.0,2.8937995,0.0,0.0,0.0,2.1352918,0.0,1.7978057,0.0,0.0,0.0,3.0061002,0.0,0.0,0.0,0.0,0.0,1.4598707,0.0,0.0,0.0,0.0,0.0,3.6600943,1.8366642,0.0,0.0,0.72564024,0.0,2.2807899,0.0,0.54368985,0.0,0.0,0.0,0.0,0.0,1.6378912,0.0,2.0002558,0.0,0.0,0.0,1.9787354,2.1426058,0.0,0.0,1.8116294,1.7847928,0.0,0.0,2.1201153,0.0,1.9195883,0.0,0.0,0.0,0.0,2.1292307,0.0,0.0,0.0,0.0,0.0,0.0,2.9580743,1.5455815,0.0,0.0,0.0,0.77710944,1.6899884,1.9957899,0.0,2.1211333,0.0,1.9945014,0.0,2.149255,0.0,0.0,0.0,0.0,0.0,0.0,1.4963328,0.0,0.0,2.9627104,0.0,0.0,1.4232692,0.0,0.0,0.49592394,0.0,0.0,0.0,0.0,0.0,0.0,2.0775168,0.6517806,0.55838114,0.0,0.0,1.9690796,0.0,3.7609243,0.0,0.0,0.0,0.0,0.0,0.0,2.18448,0.0,0.13780165,0.0
0.0,2.2794905,1.966727,0.0,0.0,3.3287392,5.1640925,0.0,0.0,0.0,5.7810197,0.0,0.0,0.0,1.5770856,0.0,5.2091694,0.0,0.0,0.0,5.8556004,0.0,0.0,0.0,0.0,0.0,0.58410096,0.0,0.0,0.0,0.0,0.0,5.913601,2.0690255,0.0,0.0,1.0881565,0.0,2.7954671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702171,0.0,3.0801525,0.0,0.0,0.0,2.3488195,2.0956938,0.0,0.0,1.6334399,3.0595021,0.0,0.0,3.2104344,0.0,1.8751291,0.0,0.0,0.0,0.0,2.2543287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85915774,0.0,0.0,0.0,1.7082814,1.0598706,0.92408526,0.0,2.4665031,0.0,1.5838025,0.0,3.0856235,0.0,3.1906548,0.0,0.0,0.0,0.0,2.593762,0.0,0.0,3.103291,0.0,0.0,3.2224658,0.0,0.0,2.715405,0.0,0.0,0.0,0.0,0.0,0.0,3.2608473,0.0,2.7946584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5178566,0.0
0.0,4.1845737,0.0,0.0,0.0,0.0,0.061194643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4474164,0.0,0.0,0.0,0.0,0.0,1.5590096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05829168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509262,0.0,4.8294835,0.0,0.0,0.0,0.19757989,0.39781207,0.0,0.0,0.0,4.5094595,0.0,0.0,4.7558327,0.0,0.0,0.0,0.0,0.0,0.0,0.12888002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7993846,0.0,0.9533829,0.0,0.0,0.0,0.0,4.4063864,0.0,0.0,0.20502608,0.0,0.0,7.4586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8594346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34083137,0.0
0.0,0.29441142,3.8278527,0.0,0.0,5.8952327,7.0207887,0.0,0.0,0.0,4.6159115,0.0,0.0,0.0,4.443824,0.0,0.0,0.0,0.0,0.0,5.809832,0.0,0.0,0.0,0.0,0.0,4.277007,0.0,0.0,0.0,0.0,0.0,3.2088249,5.1920557,0.0,0.0,0.0,0.0,5.7898135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2360097,0.0,1.5587169,0.0,0.0,0.0,4.7395735,5.0274887,0.0,0.0,4.895148,1.1468141,0.0,0.0,1.2976601,0.0,4.5988884,0.0,0.0,0.0,0.0,4.662539,0.0,0.0,0.0,0.0,0.0,0.0,0.64274424,4.814094,0.0,0.0,0.0,5.0316043,3.89613,3.8921583,0.0,5.6676893,0.0,5.106729,0.0,1.5998911,0.0,4.797447,0.0,0.0,0.0,0.0,0.036069386,0.0,0.0,4.2054906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0715437,0.0,5.2408066,0.0,0.0,0.47436118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2432957,0.0,0.0,0.0
0.0,1.8813741,1.9906152,0.0,0.0,2.625274,3.8540723,0.0,0.0,0.0,3.72769,0.0,0.0,0.0,1.7950436,0.0,0.0,0.0,0.0,0.0,5.406008,0.0,0.0,0.0,0.0,0.0,0.67424875,0.0,0.0,0.0,0.0,0.0,5.5349646,1.6748871,0.0,0.0,0.4664389,0.0,2.7011757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2627234,0.0,2.5319128,0.0,0.0,0.0,1.9205939,1.6405436,0.0,0.0,1.5304961,2.441681,0.0,0.0,2.5291405,0.0,1.9620802,0.0,0.0,0.0,0.0,2.0282676,0.0,0.0,0.0,0.0,0.0,0.0,1.4230393,1.2739286,0.0,0.0,0.0,1.6292638,1.4907622,1.0998714,0.0,2.2079754,0.0,1.6537399,0.0,2.5303047,0.0,3.9699922,0.0,0.0,0.0,0.0,2.3233354,0.0,0.0,2.5839205,0.0,0.0,0.41971436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6075118,0.1380755,1.2715285,0.0,0.0,0.0,0.0,1.4040235,0.0,0.0,0.0,0.0,0.0,0.0,0.7509356,0.0,1.6735035,0.0
0.0,2.066738,0.5136002,0.0,0.0,3.202245,3.5539134,0.0,0.0,0.0,3.2581525,0.0,0.0,0.0,1.3328239,0.0,0.0,0.0,0.0,0.0,5.0534697,0.0,0.0,0.0,0.0,0.0,0.71916693,0.0,0.0,0.0,0.0,0.0,2.5901082,1.5223451,0.0,0.0,0.4316641,0.0,2.6752982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5944078,0.0,2.866488,0.0,0.0,0.0,2.1648254,1.8792675,0.0,0.0,1.724701,2.5341358,0.0,0.0,2.8475375,0.0,1.2094921,0.0,0.0,0.0,0.0,1.3268222,0.0,0.0,0.0,0.0,0.0,0.0,4.0727696,1.2275337,0.0,0.0,0.0,1.5460494,0.8176285,1.2542523,0.0,1.7473073,0.0,1.540048,0.0,3.0529962,0.0,2.2650306,0.0,0.0,0.0,0.0,2.2180886,0.0,0.0,2.2287478,0.0,0.0,5.4365435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8519542,0.0,2.2067382,0.0,0.0,0.0,0.0,3.47208,0.0,0.0,0.0,0.0,0.0,0.0,1.7602286,0.0,2.7358294,0.0
0.0,2.4777052,0.0,0.0,0.0,0.48376554,0.25663647,0.0,0.0,0.0,0.55273604,0.0,0.0,0.0,0.118305676,0.0,2.8881888,0.0,0.0,0.0,0.49181533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49343228,0.0,0.0,2.3180792,0.0,0.5438608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7372696,0.0,2.826189,0.0,0.0,0.0,0.862678,0.24736066,0.0,0.0,0.3020002,2.7543082,0.0,0.0,2.7572746,0.0,0.2863601,0.0,0.0,0.0,0.0,0.11788029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161734,0.0,0.17418206,0.0,2.8751473,0.0,4.010305,0.0,0.0,0.0,0.0,2.5904095,0.0,0.0,0.25516117,0.0,0.0,1.9175775,0.0,0.0,0.5627127,0.0,0.0,0.0,0.0,0.0,0.0,2.808541,0.0,0.29756618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014118857,0.0
0.0,2.9226208,2.17366,0.0,0.0,3.2510283,2.821828,0.0,0.0,0.0,2.0859756,0.0,0.0,0.0,2.347565,0.0,1.2900802,0.0,0.0,0.0,4.4407096,0.0,0.0,0.0,0.0,0.0,1.5017495,0.0,0.0,0.0,0.0,0.0,2.6729228,2.5831704,0.0,0.0,1.4291525,0.0,2.7245204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1577485,0.0,3.513502,0.0,0.0,0.0,2.1545093,2.2998848,0.0,0.0,2.5327895,3.4666312,0.0,0.0,3.6694639,0.0,2.7019582,0.0,0.0,0.0,0.0,3.2883208,2.4626126,0.0,0.0,0.0,0.0,0.0,3.283329,1.6130097,0.0,0.0,0.0,2.0145402,2.607187,1.364852,0.0,2.9097927,0.0,2.6207955,0.0,4.0284553,0.0,5.202369,0.0,0.0,0.0,0.0,3.0545652,0.0,0.0,2.8334448,0.0,0.0,3.4785566,0.0,0.0,0.0,3.3106434,0.0,0.0,0.0,0.0,0.0,3.6416762,0.0,1.7081478,0.0,0.0,1.2850093,0.0,2.2038043,0.0,0.0,0.0,0.0,0.0,0.0,1.9826968,0.0,0.0,0.0
0.0,3.935269,0.15672022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747784,0.0,5.1884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60921484,0.0,0.0,0.0,0.0,0.0,0.0,0.61570925,0.0,0.0,3.1697125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6737146,0.0,4.670259,0.0,0.0,0.0,2.0906835,0.5314846,0.0,0.0,0.71541154,4.8616786,0.0,0.0,4.458912,0.0,0.39369926,0.0,0.0,0.0,0.0,0.37736127,0.0,0.0,0.0,0.0,0.0,0.0,2.9856203,1.5503099,0.0,0.0,0.1834296,1.1571951,0.0,1.31586,0.0,0.27732605,0.0,0.9080832,0.0,4.9266763,0.0,3.804989,0.0,0.0,0.0,0.0,3.7509704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240919,0.0,0.0,0.0,0.0,0.0,0.0,4.2725353,7.2388964,0.0,0.0,0.0,0.10947889,0.0,1.479583,0.0,0.0,0.0,0.0,0.0,0.0,1.8231465,0.0,0.0,0.0
0.0,3.5609345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46131733,0.0,7.5728393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033104136,0.0,0.0,0.0,0.0,0.0,0.0,0.15075819,0.0,0.0,2.96406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8354604,0.0,3.922161,0.0,0.0,0.0,1.1229256,0.24960026,0.0,0.0,0.41211998,3.9217296,0.0,0.0,3.7943866,0.0,0.24594532,0.0,0.0,0.0,0.0,0.08507548,0.0,0.0,0.0,0.0,0.0,0.0,1.2908901,0.52398026,0.0,0.0,0.0,0.69293356,0.2434726,0.6243179,0.0,0.02011837,0.0,0.7045231,0.0,4.06728,0.0,2.6094887,0.0,0.0,0.0,0.0,3.1208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.356285,0.0,0.0,0.0,0.0,0.0,0.0,3.8110862,8.147114,0.0,0.0,0.0,0.0,0.0,0.71899587,0.0,0.0,0.0,0.0,0.0,0.0,0.5983953,0.0,0.0,0.0
0.0,2.2215996,3.087222,0.0,0.0,3.3550644,4.068827,0.0,0.0,0.0,2.4745076,0.0,0.0,0.0,3.638225,0.0,0.0,0.0,0.0,0.0,6.783295,0.0,0.0,0.0,0.0,0.0,1.2658252,0.0,0.0,0.0,0.0,0.0,4.5978045,3.3431895,0.0,0.0,0.0,0.0,4.662354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0411763,0.0,3.2590692,0.0,0.0,0.0,2.7832694,3.0946205,0.0,0.0,3.1695294,3.145096,0.0,0.0,3.1024795,0.0,3.1887896,0.0,0.0,0.0,0.0,3.164284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2994972,0.0,0.0,0.0,2.2564752,3.0617425,1.6302595,0.0,2.784947,0.0,3.0193255,0.0,3.5273519,0.0,1.5592389,0.0,0.0,0.0,0.0,2.6391962,0.0,0.0,2.9234595,0.0,0.0,5.0402737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1021452,0.0,2.7417724,0.0,0.0,1.6636562,0.0,0.43693653,0.0,0.0,0.0,0.0,0.0,0.0,1.7121853,0.0,2.7227836,0.0
0.0,0.90477467,2.7965446,0.0,0.0,2.2019765,0.9220459,0.0,0.0,0.99983585,3.210958,0.0,0.0,0.0,3.2651055,0.0,0.0,0.0,0.0,0.0,1.4598068,0.0,0.0,0.0,0.0,0.0,2.3204117,0.0,0.0,0.0,0.0,0.0,0.0,2.5305882,0.0,0.0,0.40891105,0.0,2.2849894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4526086,0.0,1.7968607,0.0,0.0,0.0,2.9336696,4.050925,0.0,0.0,2.2868848,1.6505628,0.0,0.0,1.4209303,0.0,2.870742,0.0,0.0,0.0,0.0,2.5202122,2.6743402,0.0,0.0,0.0,0.0,0.0,4.7035227,2.8232384,0.0,0.0,2.1611514,2.8588824,1.892081,2.0980804,0.0,2.6513019,0.0,2.4424293,0.0,2.0085766,0.0,0.0,0.0,0.0,0.0,0.0,0.8882094,0.0,0.0,1.6900097,0.0,0.0,1.7150238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3774008,0.0,2.3662562,0.0,0.0,0.0,0.0,2.5433269,0.0,0.0,0.0,0.0,0.0,0.0,2.022394,0.0,2.7097769,0.0
0.0,1.4127104,1.3530622,0.0,0.0,2.9581938,1.7031559,0.0,0.0,0.46235916,2.906397,0.0,0.0,0.0,1.917469,0.0,0.0,0.0,0.0,0.0,0.18018344,0.0,0.0,0.0,0.0,0.0,1.6834936,0.0,0.0,0.0,0.0,0.0,0.0,1.6333066,0.0,0.0,0.8055859,0.0,1.9772106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999881,0.0,2.4398427,0.0,0.0,0.0,2.9146864,2.228837,0.0,0.0,1.7768145,2.2786205,0.0,0.0,2.0833268,0.0,1.6236446,0.0,0.0,0.0,0.0,1.714235,4.794869,0.0,0.0,0.0,0.0,0.0,2.7095153,1.5917543,0.0,0.0,2.1777682,1.5592941,1.1864238,1.5374043,0.0,2.182478,0.0,1.9141909,0.0,2.462626,0.0,0.0,0.0,0.0,0.0,0.0,1.49705,0.0,0.0,1.0559994,0.0,0.0,0.7135961,0.0,0.0,0.0,0.42609158,0.0,0.0,0.0,0.0,0.0,2.0878181,0.017594684,2.7240486,0.0,0.0,0.0,0.0,2.6561842,0.0,0.0,0.0,0.0,0.0,0.0,1.6246929,0.0,3.3285053,0.0
0.0,1.770554,1.3125527,0.0,0.0,3.5947702,4.723005,0.0,0.0,2.2158453,4.375907,0.0,0.0,0.0,2.1080325,0.0,0.0,0.0,0.0,0.0,1.12561,0.0,0.0,0.0,0.0,0.0,2.1889563,0.0,0.0,0.0,0.0,0.0,0.0,1.885891,0.0,0.0,0.0,0.0,3.3476865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7048714,0.0,2.9697328,0.0,0.0,0.0,4.380068,2.918091,0.0,0.0,1.9598836,2.6065097,0.0,0.0,2.987402,0.0,2.1061954,0.0,0.0,0.0,0.0,2.3299642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5926409,0.0,0.0,0.0,2.7301595,1.1436062,0.0,0.0,2.6784258,0.0,2.5206575,0.0,2.936968,0.0,0.0,0.0,0.0,0.0,0.0,1.9941474,0.0,0.0,2.3635802,0.0,0.0,12.230629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6043458,0.0,2.9930103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570176,0.0,0.0,0.0
0.0,2.726183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010837,0.0,5.107137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55276895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1582012,0.0,3.2732563,0.0,0.0,0.0,1.5055826,0.775154,0.0,0.0,0.21811458,3.2725883,0.0,0.0,3.1531994,0.0,0.008419197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01002,0.75020814,0.0,0.0,0.5974091,0.91078013,0.0,1.1663818,0.0,0.0,0.0,0.36016884,0.0,3.4151208,0.0,0.0,0.0,0.0,0.0,0.0,2.4656053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0836935,0.0,0.0,0.0,0.0,0.0,0.0,3.160517,5.7891116,0.0,0.0,0.0,0.0,0.0,1.5427287,0.0,0.0,0.0,0.0,0.0,0.0,0.9771398,0.0,0.0,0.0
0.0,1.2455202,0.0,0.0,0.0,1.4633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389236,0.0,0.9315311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3539426,0.0,0.0,0.0,0.0,0.0,0.0,1.694773,0.0,0.0,0.45439434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8003509,0.0,1.974446,0.0,0.0,0.0,3.745936,2.423965,0.0,0.0,2.432494,1.931391,0.0,0.0,1.926096,0.0,1.8130934,0.0,0.0,0.0,0.0,2.7849252,0.0,0.0,0.0,0.0,0.0,0.0,3.8860426,2.79354,0.0,0.0,0.0,3.0145822,2.1724238,2.5970588,0.0,1.4508829,0.0,2.606624,0.0,2.1546319,0.0,0.6465396,0.0,0.0,0.0,0.0,1.2002283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7788864,0.0,0.0,0.0,0.0,2.169635,0.0,3.5003915,0.0,0.0,0.0,0.0,0.0,0.0,2.7761455,0.0,0.0,0.0
0.0,4.5808864,0.0,0.0,0.0,0.18998854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46984074,0.0,3.9814475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29012898,0.0,0.0,4.2688026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339679,0.0,5.418612,0.0,0.0,0.0,2.4783034,0.0,0.0,0.0,0.13937952,5.3882065,0.0,0.0,5.1370325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6147547,0.7972264,0.0,0.0,0.0,0.6626703,0.0,0.95091385,0.0,0.36837256,0.0,0.49495137,0.0,5.8256717,0.0,3.677645,0.0,0.0,0.0,0.0,4.4174786,0.0,0.0,0.0,0.0,0.0,1.6712099,0.0,0.0,2.7561088,0.687919,0.0,0.0,0.0,0.0,0.0,5.1171136,4.837865,0.0,0.0,0.0,0.0,0.0,3.7931025,0.0,0.0,0.0,0.0,0.0,0.0,1.8399881,0.0,2.3226585,0.0
